doc_id,court_code,judgment_code,justice_kind,category_code,cause_num,adjudication_date,receipt_date,judge,doc_url,status,date_publ
71767521,529,5.0,2.0,2002.0,235/232/18,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Корнєєва І. В.,http://od.reyestr.court.gov.ua/files/35/be14633978c7f92e37bd3588205a859c.rtf,1,2018-01-29 00:00:00+02
71776534,1112,5.0,2.0,2002.0,396/2124/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Кавун Т. В.,http://od.reyestr.court.gov.ua/files/35/c66e7c6a6c973d8d0be8885e5274dc24.rtf,1,2018-01-29 00:00:00+02
71776773,1218,5.0,2.0,2002.0,428/913/16-К,2018-01-22 00:00:00+02,2018-01-25 00:00:00+02,Мартинюк В. Б.,http://od.reyestr.court.gov.ua/files/35/dd771d2857ee18aa804300a6cfbf6fa0.rtf,1,2018-01-29 00:00:00+02
71778484,2090,5.0,2.0,2002.0,635/2729/17,2018-01-18 00:00:00+02,2018-01-25 00:00:00+02,Шабельніков С. К.,http://od.reyestr.court.gov.ua/files/35/b7a43df813087495db511de1e7e9a7a3.rtf,1,2018-01-29 00:00:00+02
71787371,2590,5.0,2.0,2002.0,748/636/16,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Антипець В. М.,http://od.reyestr.court.gov.ua/files/35/286468688bad1539184bc400990fae61.rtf,1,2018-01-29 00:00:00+02
71776236,1109,2.0,2.0,2002.0,1-504/10,2010-07-08 00:00:00+03,2018-01-25 00:00:00+02,Солопов Ю. О.,http://od.reyestr.court.gov.ua/files/35/b4263726fde201002e6dcee049954d49.rtf,1,2018-01-29 00:00:00+02
71791127,690,5.0,2.0,2002.0,285/3918/17,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Широкопояс Ю. В.,http://od.reyestr.court.gov.ua/files/35/decc6581845522866ee2c9794b980ee3.rtf,1,2018-01-29 00:00:00+02
71767240,519,5.0,2.0,2002.0,263/11178/14-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Томілін О. М.,http://od.reyestr.court.gov.ua/files/35/41e4200259d6497959369c7398ef87aa.rtf,1,2018-01-29 00:00:00+02
71769313,815,5.0,2.0,2002.0,320/6160/17,2018-01-19 00:00:00+02,2018-01-25 00:00:00+02,Редько О. В.,http://od.reyestr.court.gov.ua/files/35/d160f3184a2e46ea31ff2846dd55acf2.rtf,1,2018-01-29 00:00:00+02
71773473,404,5.0,2.0,2002.0,207/3500/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Юрченко І. М.,http://od.reyestr.court.gov.ua/files/35/38d0a801f3dd8d3d1d99e328bb096f34.rtf,1,2018-01-29 00:00:00+02
71777800,2023,5.0,2.0,2002.0,628/974/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Демченко І. М.,http://od.reyestr.court.gov.ua/files/35/4650e9c5cdeb919a7a08da4c9092b615.rtf,1,2018-01-29 00:00:00+02
71777848,2025,5.0,2.0,2002.0,629/360/18,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Попов О. Г.,http://od.reyestr.court.gov.ua/files/35/1072acd3e6f6fa85843294b31bdb30c2.rtf,1,2018-01-29 00:00:00+02
71790905,690,5.0,2.0,2002.0,293/45/17,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Бережна С. В.,http://od.reyestr.court.gov.ua/files/35/677614d396edc4ba51968ea0603780d9.rtf,1,2018-01-29 00:00:00+02
71790709,608,5.0,2.0,2002.0,276/50/18,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Буткевич М. І.,http://od.reyestr.court.gov.ua/files/35/2055a350ce1c3203ece42497070f0b4b.rtf,1,2018-01-29 00:00:00+02
71786159,2108,5.0,2.0,2002.0,665/1639/17,2017-11-28 00:00:00+02,2018-01-25 00:00:00+02,Охтень А. А.,http://od.reyestr.court.gov.ua/files/35/5d584f7db07219251c7b67009e21bcd6.rtf,1,2018-01-29 00:00:00+02
71786164,2108,5.0,2.0,2002.0,665/1639/17,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Охтень А. А.,http://od.reyestr.court.gov.ua/files/35/546ec42ef8d621c4b10f0e742592927b.rtf,1,2018-01-29 00:00:00+02
71774114,417,5.0,2.0,2002.0,202/2314/15-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Ісаєва Д. А.,http://od.reyestr.court.gov.ua/files/35/a33902096c786f45a6bc056f4fc0fa37.rtf,1,2018-01-29 00:00:00+02
71774099,417,5.0,2.0,2002.0,202/2314/15-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Ісаєва Д. А.,http://od.reyestr.court.gov.ua/files/35/e23fe928082c2926baf41edc4b6ea6e0.rtf,1,2018-01-29 00:00:00+02
71775065,435,5.0,2.0,2002.0,214/8207/15-к,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Хомініч С. В.,http://od.reyestr.court.gov.ua/files/35/3c62f7176d9c3f2f0585342c6c71452a.rtf,1,2018-01-29 00:00:00+02
71767178,519,5.0,2.0,2002.0,265/5510/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Хараджа Н. В.,http://od.reyestr.court.gov.ua/files/35/5735167e618ffc01e54ce0930fd07d12.rtf,1,2018-01-29 00:00:00+02
71783285,1590,5.0,2.0,2002.0,503/1534/17,2018-01-15 00:00:00+02,2018-01-25 00:00:00+02,Мандрик В. О.,http://od.reyestr.court.gov.ua/files/35/0c74784b3808aabe3e3d065ee54c3c63.rtf,1,2018-01-29 00:00:00+02
71778824,2023,5.0,2.0,2002.0,628/974/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Демченко І. М.,http://od.reyestr.court.gov.ua/files/35/b4b17b667b6bf063b44ab21ec16c5c49.rtf,1,2018-01-29 00:00:00+02
71769300,815,5.0,2.0,2002.0,320/459/18,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Іваненко О. В.,http://od.reyestr.court.gov.ua/files/35/9cb0024586b3ea1e20b3c2d98375445b.rtf,1,2018-01-29 00:00:00+02
71792589,1715,5.0,2.0,2002.0,569/19110/17,2017-12-14 00:00:00+02,2018-01-25 00:00:00+02,Крижова О.Г. О. Г.,http://od.reyestr.court.gov.ua/files/35/622f94e14d2123dd39ac4f94cea20448.rtf,1,2018-01-29 00:00:00+02
71767213,512,5.0,2.0,2002.0,225/5972/15-к,2018-01-18 00:00:00+02,2018-01-25 00:00:00+02,Геря О. Г.,http://od.reyestr.court.gov.ua/files/35/341f5fd53b90290d2f34de094957483d.rtf,1,2018-01-29 00:00:00+02
71767616,533,5.0,2.0,2002.0,1,2018-01-11 00:00:00+02,2018-01-25 00:00:00+02,Приходько В. А.,http://od.reyestr.court.gov.ua/files/35/776127cdd61c87da8324b8d2c5cf4834.rtf,1,2018-01-29 00:00:00+02
71786531,2190,5.0,2.0,2002.0,661/948/16-к,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Калініна О. В.,http://od.reyestr.court.gov.ua/files/35/0d45cabca5b945e7709f28cdd386061c.rtf,1,2018-01-29 00:00:00+02
71786483,2190,5.0,2.0,2002.0,791/2/18,2018-01-12 00:00:00+02,2018-01-25 00:00:00+02,Калініна О. В.,http://od.reyestr.court.gov.ua/files/35/249749f91d98d419f0eea320ac240f23.rtf,1,2018-01-29 00:00:00+02
71786095,2101,5.0,2.0,2002.0,1-48/11,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Корсаненкова О. О.,http://od.reyestr.court.gov.ua/files/35/d6d1fcec160c346f0df016a2e1c0fcf7.rtf,1,2018-01-29 00:00:00+02
71785148,1807,5.0,2.0,2002.0,585/163/16-к,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Гетьман В. В.,http://od.reyestr.court.gov.ua/files/35/e7b78ce72fbf98bb66585c7a6776b358.rtf,1,2018-01-29 00:00:00+02
71777520,2020,2.0,2.0,2002.0,646/4256/17,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Музиченко В. О.,http://od.reyestr.court.gov.ua/files/35/8971ff0c2536f223937e827168ff389a.rtf,1,2018-01-29 00:00:00+02
71781820,1490,5.0,2.0,2002.0,490/1194/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Маркова Т. О.,http://od.reyestr.court.gov.ua/files/35/ab0e7f8424990b8d75922dc265975d33.rtf,1,2018-01-29 00:00:00+02
71777683,2020,2.0,2.0,2002.0,646/4256/17,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Музиченко В. О.,http://od.reyestr.court.gov.ua/files/35/6bb9978b9f82d932db0c0293df58d72a.rtf,1,2018-01-29 00:00:00+02
71792348,1630,5.0,2.0,2002.0,531/1363/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Ланна Я. О.,http://od.reyestr.court.gov.ua/files/35/3fab21f93f5ed544841cd6652aa1c8d9.rtf,1,2018-01-29 00:00:00+02
71793859,2603,5.0,2.0,2002.0,754/10733/17,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Лобанов В. А.,http://od.reyestr.court.gov.ua/files/35/c57f3c848edd87956568186e4ca8070f.rtf,1,2018-01-29 00:00:00+02
71792978,2314,5.0,2.0,2002.0,697/1283/16-к,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Угорчук В. В.,http://od.reyestr.court.gov.ua/files/35/c9c045e64d3feee72d9fbcab4d4fc4db.rtf,1,2018-01-29 00:00:00+02
71791244,690,5.0,2.0,2002.0,279/5148/16-к,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Широкопояс Ю. В.,http://od.reyestr.court.gov.ua/files/35/7f58101bf9111a097dd047adbb240387.rtf,1,2018-01-29 00:00:00+02
71782212,1512,5.0,2.0,2002.0,520/12994/14-к,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Галій С. П.,http://od.reyestr.court.gov.ua/files/35/f1df332bda529e1640417b965b528a6d.rtf,1,2018-01-29 00:00:00+02
71785114,1807,5.0,2.0,2002.0,585/706/17,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Ярмак О. М.,http://od.reyestr.court.gov.ua/files/35/9c2cc9bedc7bfc3eb173aad2c110bec7.rtf,1,2018-01-29 00:00:00+02
71783097,1590,5.0,2.0,2002.0,503/1534/17,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Мандрик В. О.,http://od.reyestr.court.gov.ua/files/35/c593920f0be9897d3ad1c9fd33d8f4cb.rtf,1,2018-01-29 00:00:00+02
71783104,1527,5.0,2.0,2002.0,523/18576/14-к,2018-01-16 00:00:00+02,2018-01-25 00:00:00+02,Лупенко А. В.,http://od.reyestr.court.gov.ua/files/35/76db4dbb383c6201504cb6f21c68d63c.rtf,1,2018-01-29 00:00:00+02
71777851,2025,5.0,2.0,2002.0,629/5691/14-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Смірнова Н. А.,http://od.reyestr.court.gov.ua/files/35/d7831655a1f7d9247c14e4d43e67179f.rtf,1,2018-01-29 00:00:00+02
71788670,2190,5.0,2.0,2002.0,658/278/15-к,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Коломієць Н. О.,http://od.reyestr.court.gov.ua/files/35/75b620adf42c07f4e8fb2972eb75325c.rtf,1,2018-01-29 00:00:00+02
71788577,2108,5.0,2.0,2002.0,665/1639/17,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Охтень А. А.,http://od.reyestr.court.gov.ua/files/35/566d15189464d735b2f465863989c9ac.rtf,1,2018-01-29 00:00:00+02
71792259,1618,5.0,2.0,2002.0,539/741/16-к,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Гудков С. В.,http://od.reyestr.court.gov.ua/files/35/80d66c496156653cf7494d4c88f36533.rtf,1,2018-01-29 00:00:00+02
71773505,404,5.0,2.0,2002.0,207/412/16-к,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Скиба С. А.,http://od.reyestr.court.gov.ua/files/35/be8163946b6d1f93d7d77588eb70ced8.rtf,1,2018-01-29 00:00:00+02
71769687,890,5.0,2.0,2002.0,1,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Гончар О. С.,http://od.reyestr.court.gov.ua/files/35/b4e3968789fff12b6e0126ae45ec6332.rtf,1,2018-01-29 00:00:00+02
71776220,1109,2.0,2.0,2002.0,1-504/10,2010-11-09 00:00:00+02,2018-01-25 00:00:00+02,Солопов Ю. О.,http://od.reyestr.court.gov.ua/files/35/72fa0bd50038ae7a1104daf85574d469.rtf,1,2018-01-29 00:00:00+02
71770913,1907,5.0,2.0,2002.0,601/2038/16-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Снігурський В. В.,http://od.reyestr.court.gov.ua/files/35/5a9fa5807c51c5dc858cab89b0e9e087.rtf,1,2018-01-29 00:00:00+02
71783058,1527,5.0,2.0,2002.0,523/15989/16-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Лупенко А. В.,http://od.reyestr.court.gov.ua/files/35/3dbb880f22c13d84bcb164a19cef0629.rtf,1,2018-01-29 00:00:00+02
71785177,1807,5.0,2.0,2002.0,585/163/16-к,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Гетьман В. В.,http://od.reyestr.court.gov.ua/files/35/46791087af0d9a112754bf193e836fcd.rtf,1,2018-01-29 00:00:00+02
71791892,1090,5.0,2.0,2002.0,1-292/11,2018-01-25 00:00:00+02,2018-01-25 00:00:00+02,Дрига А. М.,http://od.reyestr.court.gov.ua/files/35/fa7897b8a0680cfb4a189d126db81f6c.rtf,1,2018-01-29 00:00:00+02
71768835,801,5.0,2.0,2002.0,310/448/18,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Богомолова Л. В.,http://od.reyestr.court.gov.ua/files/35/53a6569f0a25127cd263c45bb1334c27.rtf,1,2018-01-29 00:00:00+02
71767785,529,5.0,2.0,2002.0,235/232/18,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Корнєєва І. В.,http://od.reyestr.court.gov.ua/files/35/336ccbe5d8396f9e50418c2080689bf5.rtf,1,2018-01-29 00:00:00+02
71767498,529,10.0,2.0,2002.0,235/232/18,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Корнєєва І. В.,http://od.reyestr.court.gov.ua/files/35/bcea82f5d48783be0367b44c73fb6750.rtf,1,2018-01-29 00:00:00+02
71768886,816,5.0,2.0,2002.0,311/4608/15-к,2018-01-22 00:00:00+02,2018-01-25 00:00:00+02,Кравченко Н. О.,http://od.reyestr.court.gov.ua/files/35/a1cbb376527a3952e2e4ebc15d083fca.rtf,1,2018-01-29 00:00:00+02
71776608,1190,5.0,2.0,2002.0,390/2200/17,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Широкоряд Р. В.,http://od.reyestr.court.gov.ua/files/35/020b8836ba28d74f22b107c57cbb5256.rtf,1,2018-01-29 00:00:00+02
71776811,1212,5.0,2.0,2002.0,408/2461/17-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Ковальов В. М.,http://od.reyestr.court.gov.ua/files/35/a42798b1e3828f9842c8863d78fe34a9.rtf,1,2018-01-29 00:00:00+02
71779649,2604,5.0,2.0,2002.0,759/17448/16-к,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Сазонова М. Г.,http://od.reyestr.court.gov.ua/files/35/6095ee2e5981dac3744b95e58c7befa2.rtf,1,2018-01-29 00:00:00+02
71778130,2025,5.0,2.0,2002.0,629/5691/14-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Смірнова Н. А.,http://od.reyestr.court.gov.ua/files/35/e74a9380b4a2143ecc1fa0fa48d06550.rtf,1,2018-01-29 00:00:00+02
71768253,590,5.0,2.0,2002.0,219/1/18,2018-01-18 00:00:00+02,2018-01-25 00:00:00+02,Смірнова В. В.,http://od.reyestr.court.gov.ua/files/35/a3316b1708acfad3e25167ddec4cb604.rtf,1,2018-01-30 00:00:00+02
71776416,1109,5.0,2.0,2002.0,396/1539/15-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Бурко Р. В.,http://od.reyestr.court.gov.ua/files/35/94f0e2124cc28631bc0e4ee4cb2743e2.rtf,1,2018-01-30 00:00:00+02
71775848,907,5.0,2.0,2002.0,353/518/16-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Деркач Н. І.,http://od.reyestr.court.gov.ua/files/35/5c94dfc5c46198c838904e9d69423882.rtf,1,2018-01-30 00:00:00+02
71768057,590,5.0,2.0,2002.0,0529/4336/2012,2018-01-18 00:00:00+02,2018-01-25 00:00:00+02,Акуленко В. В.,http://od.reyestr.court.gov.ua/files/35/d3c4c3d9d188545b73a873d70171108b.rtf,1,2018-01-30 00:00:00+02
71768162,590,5.0,2.0,2002.0,219/15272/17,2018-01-23 00:00:00+02,2018-01-25 00:00:00+02,Половінкін Б. О.,http://od.reyestr.court.gov.ua/files/35/125f13c4cabe1100b9bd573ba16115bd.rtf,1,2018-01-30 00:00:00+02
71778083,2033,1.0,2.0,2002.0,645/3522/16-к,2018-01-24 00:00:00+02,2018-01-25 00:00:00+02,Горпинич О. В.,http://od.reyestr.court.gov.ua/files/35/4011039720b5c77303ad0ac797aa1772.rtf,1,2018-01-30 00:00:00+02
71802368,2011,5.0,2.0,2002.0,638/18452/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Шишкін О. В.,http://od.reyestr.court.gov.ua/files/35/8d5ff45e3187ef029cebfcb198bb37de.rtf,1,2018-01-30 00:00:00+02
71802739,2020,2.0,2.0,2002.0,641/5421/17,2017-11-30 00:00:00+02,2018-01-26 00:00:00+02,Музиченко В. О.,http://od.reyestr.court.gov.ua/files/35/994a837c24f2a9fe1d4573b755b23b04.rtf,1,2018-01-30 00:00:00+02
71802431,2012,2.0,2.0,2002.0,1-964/11,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Федюшин М. В.,http://od.reyestr.court.gov.ua/files/35/3600c6d0903ece47886b66d21ffd1cdc.rtf,1,2018-01-30 00:00:00+02
71804413,825,5.0,2.0,2002.0,337/1172/16-к,2018-01-11 00:00:00+02,2018-01-26 00:00:00+02,Кучерук І. Г.,http://od.reyestr.court.gov.ua/files/35/fd56bf78f97d446eb63195029a390364.rtf,1,2018-01-30 00:00:00+02
71804502,827,5.0,2.0,2002.0,336/371/18,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Суркова В. П.,http://od.reyestr.court.gov.ua/files/35/52a3d9304bc69b5805f226e1a000342a.rtf,1,2018-01-30 00:00:00+02
71802153,1290,5.0,2.0,2002.0,419/1653/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Чобур О. В.,http://od.reyestr.court.gov.ua/files/35/1ffc8051c347c40af18faf632c3ae60e.rtf,1,2018-01-30 00:00:00+02
71799241,410,5.0,2.0,2002.0,175/4150/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Новік Л. М.,http://od.reyestr.court.gov.ua/files/35/1bef400786e0a08cb814cd79675c2db9.rtf,1,2018-01-30 00:00:00+02
71803577,2036,5.0,2.0,2002.0,636/1403/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Гуменний З. І.,http://od.reyestr.court.gov.ua/files/35/ed6d3ab54d5da04ae0ede89fe6a5f67f.rtf,1,2018-01-30 00:00:00+02
71803500,2036,5.0,2.0,2002.0,636/1403/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Гуменний З. І.,http://od.reyestr.court.gov.ua/files/35/d080905dcbf184c4d01e66d751277cf7.rtf,1,2018-01-30 00:00:00+02
71806604,2290,5.0,2.0,2002.0,686/10620/15-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Кулеша Л. М.,http://od.reyestr.court.gov.ua/files/35/385d498552d8868bd6392287407a4b17.rtf,1,2018-01-30 00:00:00+02
71804488,827,5.0,2.0,2002.0,336/371/18,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Суркова В. П.,http://od.reyestr.court.gov.ua/files/35/0eba0ecf571ae295b8cdfb3178c28b02.rtf,1,2018-01-30 00:00:00+02
71796466,544,5.0,2.0,2002.0,243/410/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Пронін С. Г.,http://od.reyestr.court.gov.ua/files/35/7f5f73024a5c6998cb0e31c766172f5c.rtf,1,2018-01-30 00:00:00+02
71803974,812,5.0,2.0,2002.0,331/5166/15-к,2018-01-23 00:00:00+02,2018-01-26 00:00:00+02,Піх Ю. Р.,http://od.reyestr.court.gov.ua/files/35/0ddc4bc61576e259a597cd987df4ffe1.rtf,1,2018-01-30 00:00:00+02
71804202,815,5.0,2.0,2002.0,320/7945/16-к,2018-01-16 00:00:00+02,2018-01-26 00:00:00+02,Юрлагіна Т. В.,http://od.reyestr.court.gov.ua/files/35/0b9fa02bb94adf39ac5c0acdc5cc6b55.rtf,1,2018-01-30 00:00:00+02
71795693,519,5.0,2.0,2002.0,263/11178/14-к,2018-01-24 00:00:00+02,2018-01-26 00:00:00+02,Томілін О. М.,http://od.reyestr.court.gov.ua/files/35/845a945fe7851fa4021a1ea3223a1c04.rtf,1,2018-01-30 00:00:00+02
71795731,533,5.0,2.0,2002.0,237/1214/17,2018-01-18 00:00:00+02,2018-01-26 00:00:00+02,Приходько В. А.,http://od.reyestr.court.gov.ua/files/35/c26c6e9ecf86893d81582bb49685ecde.rtf,1,2018-01-30 00:00:00+02
71795988,533,5.0,2.0,2002.0,237/152/17,2018-01-18 00:00:00+02,2018-01-26 00:00:00+02,Приходько В. А.,http://od.reyestr.court.gov.ua/files/35/15d79bea26d0ff3091fcf4b08ad8a506.rtf,1,2018-01-30 00:00:00+02
71796072,533,5.0,2.0,2002.0,237/152/17,2018-01-24 00:00:00+02,2018-01-26 00:00:00+02,Приходько В. А.,http://od.reyestr.court.gov.ua/files/35/e02d6484f8a62444401ff989ac4899a1.rtf,1,2018-01-30 00:00:00+02
71796464,712,5.0,2.0,2002.0,308/479/17,2018-01-24 00:00:00+02,2018-01-26 00:00:00+02,Бенца К. К.,http://od.reyestr.court.gov.ua/files/35/9574b524b84c3a8fb4fb70135a1924df.rtf,1,2018-01-30 00:00:00+02
71806631,2220,5.0,2.0,2002.0,688/2884/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Мазур Н. В.,http://od.reyestr.court.gov.ua/files/35/3bcd65be27855615bc61b049ddca15cc.rtf,1,2018-01-30 00:00:00+02
71803631,2090,5.0,2.0,2002.0,636/4356/15-к,2017-12-07 00:00:00+02,2018-01-26 00:00:00+02,Савенко М. Є.,http://od.reyestr.court.gov.ua/files/35/08a6a329bbe708ac5afa8627a348800d.rtf,1,2018-01-30 00:00:00+02
71802542,2012,5.0,2.0,2002.0,639/5273/17,2018-01-24 00:00:00+02,2018-01-26 00:00:00+02,Курило В. О.,http://od.reyestr.court.gov.ua/files/35/9eecc0cc17213c767bfb4295cfa8bcf5.rtf,1,2018-01-30 00:00:00+02
71795252,514,1.0,2.0,2002.0,242/3540/17,2018-01-23 00:00:00+02,2018-01-26 00:00:00+02,Кошля А. О.,http://od.reyestr.court.gov.ua/files/35/a3aebbef34fff1183a47d74fb95bbc23.rtf,1,2018-01-30 00:00:00+02
71800735,907,5.0,2.0,2002.0,344/11121/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Зеленко О. В.,http://od.reyestr.court.gov.ua/files/35/3e4a0f032aa899ac5f9e08b429b2be83.rtf,1,2018-01-30 00:00:00+02
71800760,907,5.0,2.0,2002.0,344/5563/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Деркач Н. І.,http://od.reyestr.court.gov.ua/files/35/c64e1a098532328368794cc6f1d1cbcb.rtf,1,2018-01-30 00:00:00+02
71795517,514,5.0,2.0,2002.0,226/645/16-к,2018-01-11 00:00:00+02,2018-01-26 00:00:00+02,Левченко А. М.,http://od.reyestr.court.gov.ua/files/35/4170f9994685df108de16c52ddd6f302.rtf,1,2018-01-30 00:00:00+02
71796398,590,5.0,2.0,2002.0,233/147/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Стародуб О. Г.,http://od.reyestr.court.gov.ua/files/35/378fe8925096f1da4ae3c23c1598e505.rtf,1,2018-01-30 00:00:00+02
71796465,705,5.0,2.0,2002.0,301/87/18,2018-01-24 00:00:00+02,2018-01-26 00:00:00+02,Маркович І. І.,http://od.reyestr.court.gov.ua/files/35/3696c43cab3b816b0099d4a83b9f4ddf.rtf,1,2018-01-30 00:00:00+02
71801792,1214,5.0,2.0,2002.0,415/1629/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Грибанова Л. О.,http://od.reyestr.court.gov.ua/files/35/7d8c70bd9f8f53445071bb2eb11ebbb8.rtf,1,2018-01-30 00:00:00+02
71801531,1118,5.0,2.0,2002.0,398/493/15-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Соколова Р. І.,http://od.reyestr.court.gov.ua/files/35/48231897c7bbc4a2689d1cfb3febd593.rtf,1,2018-01-30 00:00:00+02
71801319,1111,5.0,2.0,2002.0,405/3275/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Льон С. М.,http://od.reyestr.court.gov.ua/files/35/6d6e0ca565313282ddde2d8919b3705e.rtf,1,2018-01-30 00:00:00+02
71802883,2018,5.0,2.0,2002.0,640/18191/17,2018-01-24 00:00:00+02,2018-01-26 00:00:00+02,Золотарьова Л. І.,http://od.reyestr.court.gov.ua/files/35/67deb2e751c532ecb91f0ce486fcd718.rtf,1,2018-01-30 00:00:00+02
71802414,2012,5.0,2.0,2002.0,639/2291/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Курило В. О.,http://od.reyestr.court.gov.ua/files/35/db31d82084c035e6fd8a075b46e4d3f1.rtf,1,2018-01-30 00:00:00+02
71803018,2020,2.0,2.0,2002.0,641/5421/17,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Музиченко В. О.,http://od.reyestr.court.gov.ua/files/35/a31e3bb1ab4d4158ca24b542146bad23.rtf,1,2018-01-30 00:00:00+02
71804331,818,5.0,2.0,2002.0,335/4398/17,2018-01-16 00:00:00+02,2018-01-26 00:00:00+02,Шалагінова А. В.,http://od.reyestr.court.gov.ua/files/35/13696b3e0fca7f28139267a5c741984f.rtf,1,2018-01-30 00:00:00+02
71796696,712,5.0,2.0,2002.0,303/228/13-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Придачук О. А.,http://od.reyestr.court.gov.ua/files/35/a14add3aaa3d5d5c3601f0f9cda7dcd2.rtf,1,2018-01-30 00:00:00+02
71796711,802,5.0,2.0,2002.0,318/1375/17,2018-01-23 00:00:00+02,2018-01-26 00:00:00+02,Пушкарьова С. П.,http://od.reyestr.court.gov.ua/files/35/4cfe606d7881b908ac3a4903f8b29e79.rtf,1,2018-01-30 00:00:00+02
71796914,713,2.0,2.0,2002.0,309/2092/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Сідей Я. Я.,http://od.reyestr.court.gov.ua/files/35/e84161217e8d23ac73918740a39f6d30.rtf,1,2018-01-30 00:00:00+02
71800851,907,5.0,2.0,2002.0,344/5563/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Деркач Н. І.,http://od.reyestr.court.gov.ua/files/35/cabf71e1a9f19ee5dc557ffcb29aba70.rtf,1,2018-01-30 00:00:00+02
71798834,403,5.0,2.0,2002.0,200/9992/16-к,2018-01-25 00:00:00+02,2018-01-26 00:00:00+02,Татарчук Л. О.,http://od.reyestr.court.gov.ua/files/35/62234bb36a90e3af14cdbef0e157539c.rtf,1,2018-01-30 00:00:00+02
